household_key,store_id,week_no,last_purchase_day_week,total_sales,total_disc,num_orders,total_qty,overall_weekly_purchase,frac_share,overall_market_share,if_churn,row_id,three_weeks_sales,three_weeks_disc,three_weeks_freq,five_weeks_sales,five_weeks_disc,five_weeks_freq,weeklag
19,422,27,187,114.95,-22.74,4,22395,131.76,0.87,0.35,0,14,271.37,-64.41,3,331.95,-91.93,2.2,1
19,422,28,193,67.56,-18.22,2,3986,67.56,1,0.35,0,15,277.93,-67.68,3.333333333,399.51,-110.15,2.6,1
19,422,29,197,15.25,-0.58,1,5758,215.77,0.07,0.35,0,16,293.18,-68.26,3.666666667,354.18,-83.21,2.4,1
19,422,30,203,15.01,-0.6,1,5982,28.43,0.53,0.35,0,17,212.77,-42.14,2.666666667,308.19,-68.86,2.4,1
19,422,31,213,66.36,-11.48,2,10404,84.24,0.79,0.35,0,18,164.18,-30.88,2,374.55,-80.34,2.8,1
19,422,32,220,66.64,-23.86,1,36,72.54,0.92,0.35,0,19,163.26,-36.52,1.666666667,345.77,-77.48,2.2,1
19,422,33,227,55.8,-22.32,1,26,57.8,0.97,0.35,0,20,203.81,-58.26,1.666666667,286.62,-77.06,1.6,1
19,422,34,235,75.43,-30.59,1,39,82.48,0.91,0.35,0,21,264.23,-88.25,1.666666667,294.49,-89.43,1.4,1
19,422,35,243,92.93,-20.92,3,16607,98.54,0.94,0.35,0,22,290.8,-97.69,2,372.17,-109.77,1.8,1
19,422,36,246,52.15,-20.78,1,29,75.63,0.69,0.35,0,23,276.31,-94.61,2,409.31,-129.95,1.8,1
19,422,37,255,98.89,-35.08,2,8287,101.07,0.98,0.35,0,24,319.4,-107.37,2.333333333,441.84,-153.55,1.8,1
19,422,38,263,57.23,-18.82,1,38,57.23,1,0.35,0,25,301.2,-95.6,2.333333333,432.43,-148.51,1.8,1
19,422,39,269,71.2,-29.81,1,40,97.44,0.73,0.35,0,26,279.47,-104.49,1.666666667,447.83,-156,1.8,1
19,422,40,277,64.01,-19.66,1,46,71.16,0.9,0.35,0,27,291.33,-103.37,1.666666667,436.41,-145.07,1.8,1
19,422,41,283,52.16,-16.83,1,37,53.23,0.98,0.35,0,28,244.6,-85.12,1.333333333,395.64,-140.98,1.4,1
19,422,42,290,60.99,-18.89,1,27,76.95,0.79,0.35,0,29,248.36,-85.19,1.333333333,404.48,-139.09,1.4,1
19,422,43,299,59.98,-18.97,2,35,64.1,0.94,0.35,0,30,237.14,-74.35,1.666666667,365.57,-122.98,1.4,1
19,422,44,304,78.49,-28.23,1,45,79.74,0.98,0.35,0,31,251.62,-82.92,1.666666667,386.83,-132.39,1.4,1
19,422,45,312,61.01,-21.99,1,31,87.91,0.69,0.35,0,32,260.47,-88.08,1.666666667,376.64,-124.57,1.4,1
19,422,46,318,62.59,-14.73,1,33,62.59,1,0.35,0,33,262.07,-83.92,1.666666667,375.22,-119.64,1.4,1
19,422,47,326,78.04,-33.39,1,40,87.86,0.89,0.35,0,34,280.13,-98.34,1.333333333,401.1,-136.2,1.4,1
19,422,48,332,73.76,-20.24,1,38,108.15,0.68,0.35,0,35,275.4,-90.35,1.333333333,413.87,-137.55,1.4,1
19,422,49,340,51.55,-7.86,1,26,57.06,0.9,0.35,0,36,265.94,-76.22,1.333333333,405.44,-126.44,1.2,1
19,422,50,348,170.79,-56.87,2,99,174.5,0.98,0.35,0,37,374.14,-118.36,1.666666667,497.74,-155.08,1.4,1
19,422,52,360,10,-0.41,1,4085,13.94,0.72,0.35,0,38,232.34,-65.14,1.333333333,384.14,-118.77,1.2,2
19,422,53,367,70.67,-23.61,1,39,96.41,0.73,0.35,0,39,251.46,-80.89,1.333333333,376.77,-108.99,1.2,1
19,422,54,375,53.37,-14.86,1,33,53.37,1,0.35,1,40,134.04,-38.88,1,356.38,-103.61,1.2,1
19,422,60,416,10,-0.55,1,3651,319.94,0.03,0.35,0,41,10,-0.55,0.333333333,10,-0.55,0.2,6
19,422,62,430,22.5,-1.47,2,9828,48.41,0.46,0.35,0,42,32.5,-2.02,1,32.5,-2.02,0.6,2
19,422,63,437,52,-3.39,3,22671,115.66,0.45,0.35,0,43,84.5,-5.41,2,84.5,-5.41,1.2,1
19,422,64,444,49.5,-11.72,2,8210,121.7,0.41,0.35,0,44,124,-16.58,2.333333333,134,-17.13,1.6,1
19,422,65,449,15,-0.89,1,5908,332.6,0.05,0.35,0,45,139,-17.47,2.666666667,149,-18.02,1.8,1
19,422,66,460,52.57,-4,5,12531,87.3,0.6,0.35,0,46,169.07,-20,3.666666667,191.57,-21.47,2.6,1
19,422,67,467,165.74,-20.05,4,23773,227.91,0.73,0.35,0,47,282.81,-36.66,4,357.31,-41.52,3.4,1
19,422,68,473,101.35,-8.44,8,20958,463.11,0.22,0.35,0,48,334.66,-33.38,6,436.16,-48.49,4.6,1
19,422,69,479,68.53,-24.88,1,41,201.71,0.34,0.35,0,49,388.19,-57.37,6,452.69,-69.98,4.2,1
19,422,70,487,83.18,-22.59,2,46,128,0.65,0.35,0,50,418.8,-75.96,5,486.37,-80.85,4.2,1
19,422,71,492,23,-2.38,2,6899,23,1,0.35,0,51,276.06,-58.29,4.333333333,494.37,-82.34,4.4,1
19,422,72,497,19,-0.35,2,3482,260.02,0.07,0.35,0,52,193.71,-50.2,2.333333333,460.8,-78.69,3.8,1
19,422,73,509,80,-1.49,4,14934,373.87,0.21,0.35,0,53,205.18,-26.81,3.333333333,375.06,-60.13,3.8,1
19,422,74,516,78.2,-21.07,3,13754,254.03,0.31,0.35,0,54,200.2,-25.29,3.666666667,351.91,-72.76,2.8,1
19,422,75,521,76.92,-20.52,2,6045,168.31,0.46,0.35,0,55,254.12,-43.43,3.666666667,360.3,-68.4,3,1
19,422,76,530,10,-0.43,1,4311,85.97,0.12,0.35,0,56,245.12,-43.51,3.333333333,287.12,-46.24,2.8,1
19,422,77,535,60.3,-25.75,1,34,276.73,0.22,0.35,0,57,225.42,-67.77,2.333333333,324.42,-69.61,2.6,1
19,422,79,551,38.91,-5.78,2,5285,89.11,0.44,0.35,0,58,109.21,-31.96,1.333333333,264.33,-73.55,1.8,2
19,422,80,558,29.99,-2.19,2,11174,288.8,0.1,0.35,0,59,129.2,-33.72,1.666666667,216.12,-54.67,1.6,1
19,422,81,564,24.71,-2.66,3,5221,173.7,0.14,0.35,1,60,93.61,-10.63,2.333333333,163.91,-36.81,1.8,1
19,422,86,600,30,-0.74,2,7430,100.27,0.3,0.35,1,61,30,-0.74,0.666666667,54.71,-3.4,1,5
19,422,89,616,10,-0.51,1,5079,75.53,0.13,0.35,1,62,40,-1.25,1,40,-1.25,0.6,3
19,422,93,648,5.53,0,1,1,110.09,0.05,0.35,0,63,5.53,0,0.333333333,15.53,-0.51,0.4,4
19,422,95,658,20,-1.02,1,10210,102.04,0.2,0.35,1,64,25.53,-1.02,0.666666667,25.53,-1.02,0.4,2
19,422,99,688,10,-0.49,1,4857,94.55,0.11,0.35,0,65,10,-0.49,0.333333333,30,-1.51,0.4,4
19,422,101,704,53.21,-20.74,3,36,91.06,0.58,0.35,0,66,63.21,-21.23,1.333333333,63.21,-21.23,0.8,2
25,298,2,11,17.63,-2.85,1,10,17.63,1,0.32,1,1,0,0,0,0,0,0,0
25,298,5,27,57.2,-9.52,1,21,57.2,1,0.32,0,2,74.83,-12.37,0.666666667,74.83,-12.37,0.4,3
25,298,7,47,6.99,0,1,1,6.99,1,0.32,0,3,64.19,-9.52,0.666666667,81.82,-12.37,0.6,2
25,298,8,54,63.65,-1.3,2,5,111.06,0.57,0.32,0,4,175.25,-17.3,1.666666667,175.25,-17.3,1,1
25,298,10,68,46.57,-10.08,2,20,46.57,1,0.32,1,5,164.62,-17.86,2,221.82,-27.38,1.4,2
25,298,15,102,29.44,-10.61,2,17,29.44,1,0.32,1,6,29.44,-10.61,0.666666667,83.43,-21.69,1,5
25,298,18,123,58.79,-17.3,2,31,58.79,1,0.32,0,7,88.23,-27.91,1.333333333,88.23,-27.91,0.8,3
25,298,20,136,53.93,-17.48,1,31,53.93,1,0.32,0,8,112.72,-34.78,1,142.16,-45.39,1,2
25,298,21,143,40.8,-10.56,1,28,40.8,1,0.32,0,9,153.52,-45.34,1.333333333,153.52,-45.34,0.8,1
25,298,22,147,2.32,0,1,1,2.32,1,0.32,0,10,97.05,-28.04,1,155.84,-45.34,1,1
25,298,23,157,103.07,-21.37,1,52,103.07,1,0.32,0,11,200.12,-49.41,1.333333333,258.91,-66.71,1.2,1
25,298,25,171,25.77,-8.22,1,19,31.77,0.81,0.32,0,12,131.16,-29.59,1,225.89,-57.63,1,2
25,298,27,185,63.95,-13.35,2,31,63.95,1,0.32,1,13,89.72,-21.57,1,195.11,-42.94,1,2
25,298,31,214,113.12,-13.93,1,24,113.12,1,0.32,0,14,113.12,-13.93,0.333333333,177.07,-27.28,0.6,4
25,298,33,227,12.23,-6.07,1,10,12.23,1,0.32,0,15,125.35,-20,0.666666667,125.35,-20,0.4,2
25,298,34,234,61.05,-17.86,1,31,61.05,1,0.32,0,16,186.4,-37.86,1,186.4,-37.86,0.6,1
25,298,35,241,47.33,-0.38,1,3,47.33,1,0.32,1,17,120.61,-24.31,1,233.73,-38.24,0.8,1
25,298,38,263,102.29,-13.37,1,33,102.29,1,0.32,1,18,149.62,-13.75,0.666666667,222.9,-37.68,0.8,3
25,298,42,291,63.84,-17.07,1,37,63.84,1,0.32,0,19,63.84,-17.07,0.333333333,166.13,-30.44,0.4,4
25,298,43,295,2.99,-0.48,1,1,2.99,1,0.32,0,20,66.83,-17.55,0.666666667,169.12,-30.92,0.6,1
25,298,45,311,5.98,-0.3,1,2,5.98,1,0.32,0,21,72.81,-17.85,1,72.81,-17.85,0.6,2
25,298,47,327,18.11,-7.12,1,10,18.11,1,0.32,1,22,24.09,-7.42,0.666666667,90.92,-24.97,0.8,2
25,298,62,431,18.82,-3.59,1,12,18.82,1,0.32,0,23,98.38,-13.59,1.333333333,133.15,-24.04,1,15
25,356,8,52,47.41,-6.48,1,25,111.06,0.43,0.62,1,1,0,0,0,0,0,0,0
25,356,11,69,7.42,-1,1,2,7.42,1,0.62,1,2,165.05,-18.86,2,172.04,-18.86,1.4,3
25,356,51,354,132.63,-24.49,1,73,132.63,1,0.62,0,3,132.63,-24.49,0.333333333,150.74,-31.61,0.4,40
25,356,53,369,33.29,-15.26,2,24,33.29,1,0.62,0,4,165.92,-39.75,1,165.92,-39.75,0.6,2
25,356,54,375,100.11,-9.45,2,25,135.11,0.74,0.62,0,5,266.03,-49.2,1.666666667,266.03,-49.2,1,1
25,356,56,389,61.23,-6.37,3,10,61.23,1,0.62,0,6,194.63,-31.08,2.333333333,327.26,-55.57,1.6,2
25,356,57,393,34.77,-10.45,1,24,34.77,1,0.62,0,7,196.11,-26.27,2,229.4,-41.53,1.6,1
25,356,59,410,3,-2.37,1,3,3,1,0.62,0,8,99,-19.19,1.666666667,199.11,-28.64,1.4,2
25,356,60,418,76.56,-7.63,2,20,76.56,1,0.62,1,9,114.33,-20.45,1.333333333,175.56,-26.82,1.4,1
25,356,64,445,169.62,-21.84,2,57,169.62,1,0.62,0,10,188.44,-25.43,1,268,-35.43,1.2,4
25,356,65,453,42.99,-20.29,1,32,42.99,1,0.62,0,11,231.43,-45.72,1.333333333,307.99,-53.35,1.2,1
25,356,67,467,14.32,-3.58,2,9,14.32,1,0.62,0,12,226.93,-45.71,1.666666667,245.75,-49.3,1.2,2
25,356,68,474,29.14,-7.84,1,16,29.14,1,0.62,0,13,86.45,-31.71,1.333333333,256.07,-53.55,1.2,1
25,356,70,486,33.17,-15.37,1,24,33.17,1,0.62,0,14,76.63,-26.79,1.333333333,119.62,-47.08,1,2
25,356,72,500,69.46,-9.51,2,23,69.46,1,0.62,0,15,102.63,-24.88,1,146.09,-36.3,1.2,2
25,356,73,508,7.1,-2.19,2,5,7.1,1,0.62,0,16,109.73,-27.07,1.666666667,138.87,-34.91,1.2,1
25,356,74,515,96.17,-10.2,1,35,96.17,1,0.62,0,17,172.73,-21.9,1.666666667,205.9,-37.27,1.2,1
25,356,75,522,75.12,-3.9,1,17,75.12,1,0.62,0,18,247.85,-25.8,2,281.02,-41.17,1.4,1
25,356,76,529,70.41,-0.59,2,10,70.41,1,0.62,0,19,248.8,-16.88,2,318.26,-26.39,1.6,1
25,356,77,536,15.34,-2.28,2,8,15.34,1,0.62,0,20,257.04,-16.97,2,333.6,-28.67,2,1
25,356,78,543,40.23,-4.44,1,23,40.23,1,0.62,0,21,201.1,-11.21,2,304.37,-23.6,1.8,1
25,356,79,550,124.09,-6.76,1,29,124.09,1,0.62,0,22,250.07,-14.07,2,421.36,-28.17,1.6,1
25,356,80,558,27.14,-3.77,4,16,27.14,1,0.62,0,23,206.8,-17.25,2.666666667,352.33,-21.74,2.2,1
25,356,81,565,113.5,-14.65,2,42,113.5,1,0.62,0,24,304.96,-29.62,2.666666667,390.71,-32.49,2.4,1
25,356,82,572,121.66,-9.89,1,24,121.66,1,0.62,0,25,386.39,-35.07,2.666666667,441.96,-41.79,2.2,1
25,356,83,577,1.5,0,1,3,1.5,1,0.62,0,26,263.8,-28.31,2.666666667,428.12,-39.51,2,1
25,356,84,580,48.35,-8.15,1,26,48.35,1,0.62,0,27,285.01,-32.69,1.666666667,436.24,-43.22,2,1
25,356,85,591,47.32,-6.08,1,16,47.32,1,0.62,0,28,218.83,-24.12,1.333333333,359.47,-42.54,2,1
25,356,87,605,0.67,0,1,2,0.67,1,0.62,0,29,96.34,-14.23,1,219.5,-24.12,1,2
25,356,89,618,16.47,-3.35,1,8,16.47,1,0.62,0,30,17.14,-3.35,0.666666667,112.81,-17.58,0.8,2
25,356,90,625,44.27,-10.63,1,28,44.27,1,0.62,0,31,61.41,-13.98,1,108.73,-20.06,0.8,1
25,356,92,641,59.47,-8.37,2,23,59.47,1,0.62,0,32,120.21,-22.35,1.333333333,120.88,-22.35,1,2
25,356,93,648,30.81,-6.14,2,14,30.81,1,0.62,0,33,134.55,-25.14,1.666666667,151.02,-28.49,1.2,1
25,356,94,650,12.76,-0.56,2,6,12.76,1,0.62,0,34,103.04,-15.07,2,163.78,-29.05,1.6,1
25,356,95,659,1.89,0,1,1,26.89,0.07,0.62,0,35,104.93,-15.07,2.333333333,149.2,-25.7,1.6,1
25,356,97,672,63.1,-15.43,1,35,63.1,1,0.62,0,36,77.75,-15.99,1.333333333,168.03,-30.5,1.6,2
25,356,98,682,47.76,-13.82,3,22,47.76,1,0.62,1,37,112.75,-29.25,1.666666667,156.32,-35.95,1.8,1
25,356,101,705,40.93,-9.55,1,22,40.93,1,0.62,0,38,88.69,-23.37,1.333333333,151.79,-38.8,1,3
26,313,8,50,12.75,-2.47,1,8,12.75,1,0.52,0,1,0,0,0,0,0,0,0
26,313,9,61,29.71,-6.45,3,17,29.71,1,0.52,0,2,42.46,-8.92,1.333333333,42.46,-8.92,0.8,1
26,313,10,68,24.67,-8.05,2,14,24.67,1,0.52,1,3,67.13,-16.97,2,67.13,-16.97,1.2,1
26,313,14,95,27.21,-8.76,3,16,27.21,1,0.52,0,4,27.21,-8.76,1,81.59,-23.26,1.6,4
26,313,15,103,42.88,-6.53,3,26,42.88,1,0.52,0,5,70.09,-15.29,2,94.76,-23.34,1.6,1
26,313,16,110,60.55,-15.44,4,33,60.55,1,0.52,0,6,130.64,-30.73,3.333333333,130.64,-30.73,2,1
26,313,17,115,26.41,-5.32,2,14,26.41,1,0.52,0,7,157.05,-36.05,4,157.05,-36.05,2.4,1
26,313,18,124,36.95,-9.71,3,16,36.95,1,0.52,0,8,166.79,-37,4,194,-45.76,3,1
26,313,19,129,43.72,-8.93,4,36,43.72,1,0.52,0,9,167.63,-39.4,4.333333333,237.72,-54.69,3.8,1
26,313,20,135,38.89,-9.62,3,30,38.89,1,0.52,0,10,145.97,-33.58,4,249.4,-55.55,3.8,1
26,313,21,143,40.65,-7.44,4,31,40.65,1,0.52,0,11,160.21,-35.7,4.666666667,247.17,-56.46,4,1
26,313,22,150,41.04,-4.82,3,19,41.04,1,0.52,0,12,164.3,-30.81,4.666666667,227.66,-45.84,3.8,1
26,313,23,158,33.28,-0.14,3,23,33.28,1,0.52,0,13,153.86,-22.02,4.333333333,234.53,-40.66,4,1
26,313,24,162,17.44,-2.62,2,12,17.44,1,0.52,0,14,132.41,-15.02,4,215.02,-33.57,3.8,1
26,313,26,177,17.66,-2.06,2,18,17.66,1,0.52,0,15,68.38,-4.82,2.333333333,150.07,-17.08,2.8,2
26,313,27,187,25.44,-2.69,3,13,25.44,1,0.52,0,16,60.54,-7.37,2.333333333,134.86,-12.33,2.6,1
26,313,28,193,72.19,-6.08,2,26,72.19,1,0.52,0,17,115.29,-10.83,2.333333333,166.01,-13.59,2.4,1
26,313,30,204,18.55,-1.86,2,16,18.55,1,0.52,1,18,116.18,-10.63,2.333333333,133.84,-12.69,1.8,2
26,313,35,241,37.6,-4.86,1,17,37.6,1,0.52,0,19,37.6,-4.86,0.333333333,56.15,-6.72,0.6,5
26,313,36,247,22.05,-5.79,1,9,22.05,1,0.52,1,20,59.65,-10.65,0.666666667,59.65,-10.65,0.4,1
26,313,39,269,57.18,-8.98,1,24,57.18,1,0.52,1,21,79.23,-14.77,0.666666667,116.83,-19.63,0.6,3
26,313,45,312,49.73,-6.7,2,29,76.26,0.65,0.52,0,22,49.73,-6.7,0.666666667,49.73,-6.7,0.4,6
26,313,47,326,68.03,-14.43,2,34,102.12,0.67,0.52,1,23,117.76,-21.13,1.333333333,117.76,-21.13,0.8,2
26,313,53,365,30.05,-6.44,1,14,30.05,1,0.52,1,24,30.05,-6.44,0.333333333,30.05,-6.44,0.2,6
26,313,60,415,12.82,-1.3,1,7,34.47,0.37,0.52,1,25,12.82,-1.3,0.333333333,12.82,-1.3,0.2,7
26,313,65,448,11.72,-4.14,1,5,27.93,0.42,0.52,1,26,11.72,-4.14,0.333333333,24.54,-5.44,0.4,5
26,313,70,488,20.27,-2.56,1,8,22.27,0.91,0.52,0,27,20.27,-2.56,0.333333333,31.99,-6.7,0.4,5
26,313,71,494,3.5,0,1,1,33.38,0.1,0.52,0,28,23.77,-2.56,0.666666667,23.77,-2.56,0.4,1
26,313,72,496,11.78,0,1,3,134.83,0.09,0.52,1,29,35.55,-2.56,1,35.55,-2.56,0.6,1
26,313,92,637,14.5,-0.79,1,5,22.67,0.64,0.52,1,30,14.5,-0.79,0.333333333,14.5,-0.79,0.2,20
26,313,95,663,16.66,-4.88,1,6,16.66,1,0.52,0,31,31.16,-5.67,0.666666667,31.16,-5.67,0.4,3
26,313,97,675,13.56,0,1,4,94.3,0.14,0.52,0,32,30.22,-4.88,0.666666667,44.72,-5.67,0.6,2
26,313,99,685,22.96,-4.4,1,16,100.28,0.23,0.52,0,33,36.52,-4.4,0.666666667,53.18,-9.28,0.6,2
28,321,17,115,11.51,-2.64,1,13,16.51,0.7,0.92,0,1,0,0,0,0,0,0,0
28,321,18,118,16.18,-4.51,1,12,25.94,0.62,0.92,0,2,27.69,-7.15,0.666666667,27.69,-7.15,0.4,1
28,321,19,131,9.24,-0.14,1,2,9.24,1,0.92,0,3,36.93,-7.29,1,36.93,-7.29,0.6,1
28,321,21,144,24.24,-1.5,1,6,24.24,1,0.92,0,4,49.66,-6.15,1,61.17,-8.79,0.8,2
28,321,22,152,35.13,-4.65,2,15,35.13,1,0.92,0,5,68.61,-6.29,1.333333333,96.3,-13.44,1.2,1
28,321,23,159,39.94,-2.87,2,11,39.94,1,0.92,0,6,99.31,-9.02,1.666666667,124.73,-13.67,1.4,1
28,321,24,162,43.27,-10.96,2,17,43.27,1,0.92,0,7,142.58,-19.98,2.333333333,151.82,-20.12,1.6,1
28,321,25,173,77.73,-4.36,6,27,77.73,1,0.92,0,8,196.07,-22.84,4,220.31,-24.34,2.6,1
28,321,26,177,6.61,-0.25,1,4,26.23,0.25,0.92,0,9,167.55,-18.44,3.666666667,226.92,-24.59,2.8,1
28,321,27,181,23.43,-2.4,1,7,46.92,0.5,0.92,0,10,151.04,-17.97,3.333333333,226.11,-25.49,2.8,1
28,321,28,194,58.28,-10.07,4,20,58.28,1,0.92,0,11,166.05,-17.08,4,249.26,-30.91,3.2,1
28,321,30,202,14.06,-3,1,4,48.33,0.29,0.92,0,12,95.77,-15.47,2,180.11,-20.08,2.6,2
28,321,31,215,21.77,-1.58,2,5,21.77,1,0.92,1,13,94.11,-14.65,2.333333333,124.15,-17.3,1.8,1
28,321,34,232,19.75,0,1,5,19.75,1,0.92,0,14,41.52,-1.58,1,55.58,-4.58,0.8,3
28,321,35,242,29.04,-4.02,3,11,29.04,1,0.92,0,15,48.79,-4.02,1.333333333,84.62,-8.6,1.4,1
28,321,36,250,42.67,-8.03,2,17,42.67,1,0.92,0,16,91.46,-12.05,2,113.23,-13.63,1.6,1
28,321,37,256,26.19,-3.08,2,12,26.19,1,0.92,0,17,117.65,-15.13,2.666666667,117.65,-15.13,1.6,1
28,321,38,263,41.59,-5.95,2,12,41.59,1,0.92,0,18,139.49,-21.08,3,159.24,-21.08,2,1
28,321,39,271,20.59,-2,2,6,20.59,1,0.92,0,19,131.04,-19.06,2.666666667,179.83,-23.08,2.4,1
28,321,40,276,31.96,-13.57,2,7,31.96,1,0.92,0,20,120.33,-24.6,2.666666667,192.04,-36.65,2.6,1
28,321,41,279,15.59,-4.77,1,4,15.59,1,0.92,0,21,109.73,-26.29,2.333333333,178.59,-37.4,2.2,1
28,321,43,297,47.54,-3.59,1,7,47.54,1,0.92,0,22,95.09,-21.93,1.333333333,157.27,-29.88,1.6,2
28,321,45,307,16.98,-0.92,1,4,16.98,1,0.92,0,23,64.52,-4.51,0.666666667,112.07,-22.85,1,2
28,321,46,315,35.11,-7.79,2,17,35.11,1,0.92,0,24,99.63,-12.3,1.333333333,115.22,-17.07,1,1
28,321,48,330,7.99,0,1,1,7.99,1,0.92,0,25,60.08,-8.71,1.333333333,107.62,-12.3,1,2
28,321,49,336,10.48,-2.94,1,3,10.48,1,0.92,0,26,53.58,-10.73,1.333333333,70.56,-11.65,1,1
28,321,50,345,14.11,-1,2,4,14.11,1,0.92,0,27,32.58,-3.94,1.333333333,84.67,-12.65,1.4,1
28,321,51,352,13.7,-2.38,1,5,13.7,1,0.92,0,28,46.28,-6.32,1.666666667,81.39,-14.11,1.4,1
28,321,52,362,4.18,0,1,2,4.18,1,0.92,0,29,42.47,-6.32,1.666666667,50.46,-6.32,1.2,1
28,321,54,376,35.68,-11.74,2,17,35.68,1,0.92,0,30,53.56,-14.12,1.333333333,78.15,-18.06,1.4,2
28,321,55,381,52.89,-3.11,3,19,52.89,1,0.92,0,31,92.75,-14.85,2,120.56,-18.23,1.8,1
28,321,56,387,40.54,-0.01,1,14179,40.54,1,0.92,0,32,129.11,-14.86,2,146.99,-17.24,1.6,1
28,321,57,397,61.13,-6.82,4,3721,61.13,1,0.92,0,33,190.24,-21.68,3.333333333,194.42,-21.68,2.2,1
28,321,58,401,66.46,-3.88,3,6520,66.46,1,0.92,0,34,221.02,-13.82,3.666666667,256.7,-25.56,2.6,1
28,321,59,411,35.57,-0.19,2,9,35.57,1,0.92,0,35,203.7,-10.9,3.333333333,292.27,-25.75,3,1
28,321,60,415,12.14,-0.49,2,5,12.14,1,0.92,0,36,175.3,-11.38,3.666666667,268.73,-14.5,3,1
28,321,61,420,9.77,-2.6,1,3,9.77,1,0.92,0,37,123.94,-7.16,2.666666667,225.61,-13.99,2.6,1
28,321,62,430,9.46,-0.4,1,4,9.46,1,0.92,0,38,66.94,-3.68,2,194.53,-14.38,2.6,1
28,321,63,439,44.43,-11.6,2,3646,44.43,1,0.92,0,39,75.8,-15.09,2,177.83,-19.16,2.2,1
28,321,64,443,54.06,-3.37,2,13,54.06,1,0.92,0,40,117.72,-17.97,2,165.43,-18.65,2,1
28,321,65,448,42.44,-4.24,1,12,42.44,1,0.92,0,41,150.39,-19.61,2,172.3,-22.7,1.8,1
28,321,67,464,37.87,-18.1,2,15,37.87,1,0.92,0,42,134.37,-25.71,1.666666667,188.26,-37.71,1.6,2
28,321,68,471,22.98,-4.4,1,7,29.97,0.77,0.92,0,43,103.29,-26.74,1.333333333,201.78,-41.71,1.6,1
28,321,69,480,47.88,-13.28,4,17,47.88,1,0.92,1,44,108.73,-35.78,2.333333333,205.23,-43.39,2,1
28,321,72,501,6.77,-1.29,1,3,6.77,1,0.92,0,45,54.65,-14.57,1.666666667,115.5,-37.07,1.6,3
28,321,73,508,40.83,-6.99,3,8,40.83,1,0.92,1,46,47.6,-8.28,1.333333333,118.46,-25.96,1.8,1
28,321,76,525,18.49,-0.48,1,6,18.49,1,0.92,1,47,59.32,-7.47,1.333333333,66.09,-8.76,1,3
28,321,79,548,35.36,-1.27,1,8,65.34,0.54,0.92,0,48,53.85,-1.75,0.666666667,53.85,-1.75,0.4,3
28,321,80,552,7.67,-3.08,1,5,7.67,1,0.92,0,49,43.03,-4.35,0.666666667,61.52,-4.83,0.6,1
28,321,81,559,29.21,-10.03,1,11,29.21,1,0.92,0,50,72.24,-14.38,1,90.73,-14.86,0.8,1
28,321,82,569,33.86,-4.74,3,12,33.86,1,0.92,0,51,106.1,-19.12,2,106.1,-19.12,1.2,1
28,321,83,574,12.56,-0.4,1,4,12.56,1,0.92,0,52,83.3,-18.25,2,118.66,-19.52,1.4,1
28,321,84,583,21.79,-2.19,1,11,21.79,1,0.92,0,53,97.42,-17.36,2,140.45,-21.71,1.6,1
28,321,85,590,26.48,-7.65,1,7,26.48,1,0.92,0,54,94.69,-14.98,2,131.57,-28.09,1.6,1
28,321,86,600,37.85,-9.52,1,12,37.85,1,0.92,0,55,98.68,-19.76,1.333333333,161.75,-34.53,1.6,1
28,321,88,609,30.17,-5.18,1,11,30.17,1,0.92,0,56,94.5,-22.35,1,128.85,-24.94,1,2
28,321,89,621,78.29,-15.69,5,33,78.29,1,0.92,0,57,146.31,-30.39,2.333333333,194.58,-40.23,1.8,1
28,321,91,629,17.14,-1.17,1,7,17.14,1,0.92,0,58,125.6,-22.04,2.333333333,163.45,-31.56,1.6,2
28,321,92,641,45.76,-14.03,3,17,45.76,1,0.92,0,59,141.19,-30.89,3,171.36,-36.07,2,1
28,321,94,655,46.89,-7.3,2,19,46.89,1,0.92,0,60,109.79,-22.5,2,188.08,-38.19,2.2,2
28,321,95,662,40.53,-9.33,2,17,40.53,1,0.92,0,61,133.18,-30.66,2.333333333,150.32,-31.83,1.6,1
28,321,96,665,38.85,-1.98,1,10,38.85,1,0.92,0,62,126.27,-18.61,1.666666667,189.17,-33.81,1.8,1
28,321,98,680,22.45,-1.64,1,8,22.45,1,0.92,1,63,101.83,-12.95,1.333333333,148.72,-20.25,1.2,2
28,321,101,702,31.49,-7.47,1,10,31.49,1,0.92,0,64,53.94,-9.11,0.666666667,92.79,-11.09,0.6,3
30,313,12,78,221.93,-45.54,8,115,221.93,1,0.64,1,1,0,0,0,0,0,0,0
30,313,18,123,4.99,0,1,1,4.99,1,0.64,1,2,4.99,0,0.333333333,4.99,0,0.2,6
30,313,30,208,17,-0.01,1,6830,17,1,0.64,1,3,17,-0.01,0.333333333,17,-0.01,0.2,12
30,313,38,258,26,-0.01,1,12627,26,1,0.64,1,4,26,-0.01,0.333333333,26,-0.01,0.2,8
30,313,43,296,28,-0.01,1,12394,28,1,0.64,1,5,28,-0.01,0.333333333,54,-0.02,0.4,5
30,313,60,418,21.99,0,1,1,21.99,1,0.64,1,6,21.99,0,0.333333333,21.99,0,0.2,17
30,313,64,443,34.66,-0.01,1,10718,34.66,1,0.64,1,7,34.66,-0.01,0.333333333,56.65,-0.01,0.4,4
30,313,67,467,4.63,0,1,1,4.63,1,0.64,1,8,39.29,-0.01,0.666666667,39.29,-0.01,0.4,3
